Family	Genus	Scientific name	Adult survival	Age at first breeding	Maximum longevity	Z	GenFLS	GenFL	GenFS	GenLength	Priority for research
Strigidae	Ninox	Ninox ios	0,751060665	1,461798449	11,09542117	0,142143345	3,985827544	2,831153807	4,478841396	3,985827544	Medium
Strigidae	Ninox	Ninox hypogramma	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Ninox	Ninox hantu	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Ninox	Ninox squamipila	0,802194159	2,001231371	14,46839017	0,193790565	5,271366844	4,417249119	6,056693813	5,271366844	Low
Strigidae	Ninox	Ninox forbesi	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Ninox	Ninox natalis	0,796294422	1,949802217	14,49813309	0,193790565	5,149301487	4,381550347	5,858847958	5,149301487	Low
Strigidae	Ninox	Ninox meeki	0,791863154	1,734719359	13,17133326	0,193790565	4,762613504	3,951027229	5,539250701	4,762613504	Low
Strigidae	Ninox	Ninox theomacha	0,778290417	1,80682738	13,16433218	0,193790565	4,693666592	4,007804652	5,317232327	4,693666592	Low
Strigidae	Ninox	Ninox punctulata	0,776873922	1,62935556	12,38911237	0,193790565	4,381429248	3,714494911	5,111126624	4,381429248	Low
Strigidae	Ninox	Ninox odiosa	0,785966096	1,688265056	14,29938811	0,193790565	4,766693176	4,132181718	5,360422043	4,766693176	Low
Strigidae	Ninox	Ninox variegata	0,812474127	1,914898309	14,56575911	0,193790565	5,438671602	4,366515771	6,247495801	5,438671602	Low
Strigidae	Ninox	Ninox jacquinoti	0,785188623	1,721402927	13,23137338	0,193790565	4,679384337	3,951926604	5,376649842	4,679384337	Low
Strigidae	Ninox	Ninox granti	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Ninox	Ninox malaitae	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Ninox	Ninox roseoaxillaris	0,615980392	1,360242561	17,25	0,142143345	2,959776379	3,618865835	2,964276259	3,618865835	Medium
Strigidae	Uroglaux	Uroglaux dimorpha	0,800349582	1,787406286	13,99516168	0,193790565	5,035343391	4,153154101	5,796161139	5,035343391	Low
Strigidae	Sceloglaux	Sceloglaux albifacies	0,615980392	1,360242561	18,22507246	0,142143345	2,96134167	3,757465896	2,964276259	3,757465896	Medium
Strigidae	Mascarenotus	Mascarenotus grucheti	0,615980392	1,360242561	18,22507246	0,142143345	2,96134167	3,757465896	2,964276259	3,757465896	Medium
Strigidae	Mascarenotus	Mascarenotus murivorus	0,615980392	1,360242561	18,22507246	0,142143345	2,96134167	3,757465896	2,964276259	3,757465896	Medium
Strigidae	Mascarenotus	Mascarenotus sauzieri	0,615980392	1,360242561	18,22507246	0,142143345	2,96134167	3,757465896	2,964276259	3,757465896	Medium
Strigidae	Surnia	Surnia ulula	0,557984928	1,113949014	16,2	0,142143345	2,374902386	3,258330764	2,376315307	3,258330764	Low
Strigidae	Glaucidium	Glaucidium passerinum	0,552905926	1	8,596784597	0,142143345	2,192993449	2,079832374	2,236665745	2,192993449	Medium
Strigidae	Glaucidium	Glaucidium brodiei	0,568886108	1,016829606	8,026002475	0,142143345	2,247669693	2,013136883	2,336402272	2,247669693	Medium
Strigidae	Glaucidium	Glaucidium perlatum	0,720484895	1,14833717	7,872440072	0,142143345	3,099597305	2,104123649	3,725961356	3,099597305	Low
Strigidae	Glaucidium	Glaucidium tephronotum	0,725936899	1,170696519	8,026569112	0,142143345	3,150935348	2,145213182	3,819491254	3,150935348	Low
Strigidae	Glaucidium	Glaucidium sjostedti	0,783344861	1,386044051	9,202845334	0,142143345	3,877200125	2,497150333	5,001674239	3,877200125	Low
Strigidae	Glaucidium	Glaucidium cuculoides	0,71001489	1,273059445	9,684845844	0,142143345	3,384961902	2,468738901	3,721512367	3,384961902	Low
Strigidae	Glaucidium	Glaucidium castanopterum	0,679893036	1,054117662	7,571778034	0,142143345	2,795327082	1,980559709	3,178073441	2,795327082	Low
Strigidae	Glaucidium	Glaucidium radiatum	0,733875012	1,204553793	8,849181895	0,142143345	3,369915834	2,291186803	3,962186654	3,369915834	Low
Strigidae	Glaucidium	Glaucidium castanotum	0,750725644	1,068175369	7,746982793	0,142143345	3,182127419	2,017523397	4,079819471	3,182127419	Low
Strigidae	Glaucidium	Glaucidium capense	0,760959975	1,299575729	9,191101847	0,142143345	3,640917044	2,421303649	4,482975559	3,640917044	Low
Strigidae	Glaucidium	Glaucidium castaneum	0,755525908	1,039570545	8,199617832	0,142143345	3,179752671	2,057323617	4,129983528	3,179752671	Low
Strigidae	Glaucidium	Glaucidium albertinum	0,740816336	1,005298807	7,200217374	0,142143345	2,886774594	1,885865254	3,863566664	2,886774594	Low
Strigidae	Glaucidium	Glaucidium gnoma	0,617224567	0,971835281	7,511028706	0,142143345	2,412193292	1,901338108	2,584333142	2,412193292	Medium
Strigidae	Glaucidium	Glaucidium californicum	0,632036574	1,092309078	8,792367179	0,142143345	2,66274972	2,186821093	2,809970479	2,66274972	Low
Strigidae	Glaucidium	Glaucidium cobanense	0,615980392	1,000091274	6	0,142143345	2,25742881	1,710795025	2,604124972	2,25742881	Medium
Strigidae	Glaucidium	Glaucidium hoskinsii	0,615980392	1,000091274	6	0,142143345	2,25742881	1,710795025	2,604124972	2,25742881	Medium
Strigidae	Glaucidium	Glaucidium costaricanum	0,710118967	1,107685369	7,819563255	0,142143345	3,004318892	2,061734143	3,557376401	3,004318892	Low
Strigidae	Glaucidium	Glaucidium nubicola	0,740947268	0,989798845	7,841784944	0,142143345	3,050642434	1,963763069	3,850016772	3,050642434	Low
Strigidae	Glaucidium	Glaucidium jardinii	0,735386257	0,962057832	7,590862598	0,142143345	2,992903803	1,904298315	3,741151044	2,992903803	Low
Strigidae	Glaucidium	Glaucidium bolivianum	0,687130892	0,950837206	7,793340211	0,142143345	2,728708962	1,923453471	3,147061999	2,728708962	Low
Strigidae	Glaucidium	Glaucidium palmarum	0,646079288	1,084626092	8,203265596	0,142143345	2,659642031	2,096493323	2,910117695	2,659642031	Low
Strigidae	Glaucidium	Glaucidium sanchezi	0,707289635	1,048386542	8,684326447	0,142143345	3,047580038	2,133784582	3,464732936	3,047580038	Low
Strigidae	Glaucidium	Glaucidium griseiceps	0,652506667	1,10652021	8,144107617	0,142143345	2,71245372	2,106866425	2,984273263	2,71245372	Low
Strigidae	Glaucidium	Glaucidium parkeri	0,706606995	1,072512082	7,830805705	0,142143345	2,950783893	2,033158544	3,480909634	2,950783893	Low
Strigidae	Glaucidium	Glaucidium hardyi	0,724183529	0,96265406	6,969454328	0,142143345	2,771760391	1,816480743	3,588253345	2,771760391	Low
Strigidae	Glaucidium	Glaucidium minutissimum	0,697295576	0,934571857	7,025187098	0,142143345	2,628165436	1,80031228	3,2381245	2,628165436	Low
Strigidae	Glaucidium	Glaucidium mooreorum	0,713655237	0,938146284	6,840200928	0,142143345	2,701782772	1,777084073	3,430439943	2,701782772	Low
Strigidae	Glaucidium	Glaucidium brasilianum	0,698658106	1,093108408	7,735326692	0,142143345	2,930105264	2,037255533	3,411598203	2,930105264	Low
Strigidae	Glaucidium	Glaucidium tucumanum	0,615980392	1,000091274	6	0,142143345	2,25742881	1,710795025	2,604124972	2,25742881	Medium
Strigidae	Glaucidium	Glaucidium peruanum	0,681510737	0,911137626	7,666456172	0,142143345	2,660509535	1,871361201	3,050960898	2,660509535	Low
Strigidae	Glaucidium	Glaucidium nana	0,605489183	1,102887702	9,329769915	0,142143345	2,538137242	2,272284259	2,637672445	2,538137242	Low
Strigidae	Glaucidium	Glaucidium siju	0,694074225	1,076457851	8,050947867	0,142143345	2,88983738	2,067835192	3,345224597	2,88983738	Low
Strigidae	Xenoglaux	Xenoglaux loweryi	0,714045794	1,306371941	9,344738897	0,142143345	3,347129465	2,448972308	3,803435383	3,347129465	Low
Strigidae	Micrathene	Micrathene whitneyi	0,654568761	1,091415954	7,42888882	0,142143345	2,606385289	1,992245546	2,986348106	2,606385289	Low
Strigidae	Athene	Athene cunicularia	0,693	1	11	0,142143345	3,059077808	2,42143345	3,25732899	3,059077808	Low
Strigidae	Athene	Athene brama	0,714244366	1,211971165	11,54716535	0,142143345	3,496153626	2,681050238	3,711464722	3,496153626	Low
Strigidae	Athene	Athene noctua	0,700224123	1,21622474	12,7152171	0,142143345	3,424326543	2,850729978	3,552050191	3,424326543	Low
Strigidae	Athene	Athene superciliaris	0,711379968	1,344636121	12,80774747	0,142143345	3,652187317	2,974041112	3,809399094	3,652187317	Low
Strigidae	Heteroglaux	Heteroglaux blewitti	0,761608131	1,966818953	14,64649427	0,193790565	4,845312551	4,424020397	5,161592895	4,845312551	Low
Strigidae	Aegolius	Aegolius funereus	0,67	1,5	15	0,193790565	3,478688323	4,116172628	3,53030303	4,116172628	Low
Strigidae	Aegolius	Aegolius gradyi	0,67	1,25	12,65	0,142143345	3,208638654	2,870434133	3,28030303	3,208638654	Low
Strigidae	Aegolius	Aegolius acadicus	0,559414982	1,155979991	11,44488679	0,142143345	2,407188389	2,61847962	2,425689489	2,61847962	Low
Strigidae	Aegolius	Aegolius ridgwayi	0,596327949	1,148388468	9,974882754	0,142143345	2,568455833	2,40301589	2,62564692	2,568455833	Low
Strigidae	Aegolius	Aegolius harrisii	0,76620075	1,406852927	12,8711739	0,142143345	4,263070419	3,036429858	4,684026613	4,263070419	Low
Strigidae	Otus	Otus sagittatus	0,584104179	1,10659622	8,330280049	0,142143345	2,401159831	2,133394803	2,511044521	2,401159831	Very High
Strigidae	Otus	Otus rufescens	0,582525602	0,965215872	8,836895797	0,142143345	2,290516376	2,084122787	2,360572341	2,290516376	Very High
Strigidae	Otus	Otus thilohoffmanni	0,597476834	1,035473014	9,613558908	0,142143345	2,461493065	2,254790837	2,519802077	2,461493065	Very High
Strigidae	Otus	Otus icterorhynchus	0,577828435	0,957176282	8,792093259	0,142143345	2,260784274	2,070857589	2,325881526	2,260784274	Very High
Strigidae	Otus	Otus ireneae	0,548834004	0,890181061	8,242259103	0,142143345	2,040254029	1,935230027	2,106660159	2,040254029	Very High
Strigidae	Otus	Otus gurneyi	0,647882077	1,215394739	11,29816059	0,142143345	2,96169757	2,648592804	3,05535242	2,96169757	High
Strigidae	Otus	Otus semitorques	0,473256622	1,012817035	14,5	0,142143345	1,910878877	2,929930336	1,911274693	2,929930336	High
Strigidae	Otus	Otus lettia	0,512038292	1,044137242	14,5	0,142143345	2,092286039	2,956798584	2,093478376	2,956798584	High
Strigidae	Otus	Otus lempiji	0,546775961	1,044137242	14,5	0,142143345	2,247562357	2,956798584	2,25055154	2,956798584	High
Strigidae	Otus	Otus bakkamoena	0,543224055	1,102209733	14,5	0,142143345	2,288738409	3,006616457	2,291466875	3,006616457	High
Strigidae	Otus	Otus megalotis	0,651572131	1,287303943	9,680463499	0,142143345	3,017490367	2,480335717	3,157338429	3,017490367	High
Strigidae	Otus	Otus nigrorum	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus everetti	0,503555556	0,997354874	14,5	0,142143345	2,010735287	2,916666019	2,011678958	2,916666019	High
Strigidae	Otus	Otus fuliginosus	0,5998092	1,058105229	14,5	0,142143345	2,545982529	2,968781115	2,556913298	2,968781115	High
Strigidae	Otus	Otus mentawi	0,611513964	1,058105229	14,5	0,142143345	2,617869814	2,968781115	2,632200325	2,968781115	High
Strigidae	Otus	Otus silvicola	0,601632561	1,058105229	9,873032141	0,142143345	2,505830389	2,311088426	2,568350551	2,505830389	Very High
Strigidae	Otus	Otus enganensis	0,595854101	1,025643294	9,497752916	0,142143345	2,413970512	2,229897295	2,49999724	2,413970512	Very High
Strigidae	Otus	Otus umbra	0,593471073	1,006266819	9,256539786	0,142143345	2,383165115	2,178988216	2,466116374	2,383165115	Very High
Strigidae	Otus	Otus alius	0,600397469	1,029770074	10,58494254	0,142143345	2,491909833	2,38797425	2,532256726	2,491909833	Very High
Strigidae	Otus	Otus balli	0,598391783	1,19692222	8,889478445	0,142143345	2,597496916	2,290367893	2,686911114	2,597496916	Very High
Strigidae	Otus	Otus alfredi	0,601546973	1,058105229	9,874494135	0,142143345	2,505380626	2,311296239	2,567811348	2,505380626	Very High
Strigidae	Otus	Otus spilocephalus	0,557542573	1,063014201	8,160140313	0,142143345	2,247715676	2,071823446	2,323118652	2,247715676	Very High
Strigidae	Otus	Otus angelinae	0,622789011	1,148708157	8,285196685	0,142143345	2,614493842	2,163112508	2,799744392	2,614493842	Very High
Strigidae	Otus	Otus brookii	0,64888967	1,244175577	8,779510555	0,142143345	2,904900453	2,315273296	3,092283179	2,904900453	High
Strigidae	Otus	Otus pamelae	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus pembaensis	0,606688102	1,058105229	9,786867218	0,142143345	2,532602626	2,298840656	2,600616669	2,532602626	Very High
Strigidae	Otus	Otus senegalensis	0,565244183	1,021144712	7,36769758	0,142143345	2,189814873	1,923264966	2,321286449	2,189814873	Very High
Strigidae	Otus	Otus feae	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus hartlaubi	0,584961903	0,971119926	8,884551806	0,142143345	2,307778144	2,095961604	2,380537296	2,307778144	Very High
Strigidae	Otus	Otus scops	0,511067105	1,005963078	8,834125277	0,142143345	2,029776076	2,118684238	2,051233524	2,118684238	Very High
Strigidae	Otus	Otus brucei	0,459607431	0,915216837	7,927944339	0,142143345	1,749762709	1,912029382	1,765723408	1,912029382	Very High
Strigidae	Otus	Otus longicornis	0,601720342	1,106849078	8,368623755	0,142143345	2,477761128	2,139062021	2,617647659	2,477761128	Very High
Strigidae	Otus	Otus mirus	0,55631526	0,924832842	8,640344629	0,142143345	2,132516112	2,021541496	2,178685431	2,132516112	Very High
Strigidae	Otus	Otus mindorensis	0,595017068	1,058105229	9,986368853	0,142143345	2,471405812	2,327198486	2,527345093	2,471405812	Very High
Strigidae	Otus	Otus rutilus	0,525874024	0,985712935	7,904226026	0,142143345	2,047792766	1,969133528	2,094857025	2,047792766	Very High
Strigidae	Otus	Otus mayottensis	0,5823627	1,018217206	9,610003438	0,142143345	2,367569256	2,239482441	2,412639352	2,367569256	Very High
Strigidae	Otus	Otus capnodes	0,594012784	1,050922429	9,897648659	0,142143345	2,459057065	2,308425688	2,514054175	2,459057065	Very High
Strigidae	Otus	Otus pauliani	0,559155403	0,947402656	8,929596218	0,142143345	2,167429544	2,082018349	2,215775699	2,167429544	Very High
Strigidae	Otus	Otus moheliensis	0,585644462	1,025812898	9,66803452	0,142143345	2,391511532	2,254247188	2,439199249	2,391511532	Very High
Strigidae	Otus	Otus socotranus	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus insularis	0,603948025	1,029770074	10,52009117	0,142143345	2,511630146	2,37875606	2,554691203	2,511630146	Very High
Strigidae	Otus	Otus sunia	0,476928032	0,997354874	7,875184747	0,142143345	1,887665474	1,974992618	1,90913769	1,974992618	Very High
Strigidae	Otus	Otus elegans	0,744	1,109002716	8,886554253	0,142143345	3,339410698	2,214529907	4,015252716	3,339410698	High
Strigidae	Otus	Otus siaoensis	0,628849984	1,119262617	10,27775685	0,142143345	2,715936715	2,421081622	2,813590939	2,715936715	Very High
Strigidae	Otus	Otus manadensis	0,589360825	0,992179353	9,118789684	0,142143345	2,349529143	2,147322929	2,427407312	2,349529143	Very High
Strigidae	Otus	Otus mendeni	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus sulaensis	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus collari	0,582356631	0,977915357	9,021978089	0,142143345	2,302430837	2,121325341	2,372302708	2,302430837	Very High
Strigidae	Otus	Otus mantananensis	0,58723226	1,027745617	9,670246324	0,142143345	2,401412639	2,256219577	2,450415567	2,401412639	Very High
Strigidae	Otus	Otus magicus	0,582271869	1,074313604	10,31268271	0,142143345	2,423215572	2,387486291	2,468215105	2,423215572	Very High
Strigidae	Otus	Otus jolandae	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus tempestatis	0,503555556	0,997354874	10,93461538	0,142143345	2,005869397	2,409870322	2,011678958	2,409870322	Very High
Strigidae	Otus	Otus beccarii	0,631430865	1,119262617	10,23067235	0,142143345	2,730679328	2,414388874	2,832457795	2,730679328	Very High
Strigidae	Pyrroglaux	Pyrroglaux podargina	0,761376775	1,56688009	11,21784941	0,193790565	4,057100503	3,437146887	4,757587009	4,057100503	Low
Strigidae	Ptilopsis	Ptilopsis leucotis	0,751957527	2,015094322	13,88874782	0,193790565	4,719122943	4,316096342	5,046661932	4,719122943	Low
Strigidae	Ptilopsis	Ptilopsis granti	0,746037846	1,673291959	12,69335801	0,193790565	4,243251428	3,808876785	4,610886535	4,243251428	Low
Strigidae	Asio	Asio stygius	0,837242319	1,760498011	24,53150757	0,193790565	6,561995095	6,173304819	6,904601281	6,561995095	Low
Strigidae	Asio	Asio otus	0,69	1,137553127	27,8	0,142143345	3,362498692	4,927442511	3,363359579	4,927442511	Low
Strigidae	Asio	Asio abyssinicus	0,79356141	1,169975349	19,97365963	0,142143345	4,815913934	3,842793931	5,014030911	4,815913934	Low
Strigidae	Asio	Asio madagascariensis	0,778559072	1,169975349	20,7265873	0,142143345	4,575796729	3,949817589	4,685852378	4,575796729	Low
Strigidae	Asio	Asio clamator	0,800321407	1,553275801	22,21546802	0,193790565	5,364158423	5,557413705	5,56132391	5,557413705	Low
Strigidae	Asio	Asio flammeus	0,588149851	1,029731677	21,8	0,142143345	2,457612562	3,982087093	2,45779927	3,982087093	Low
Strigidae	Asio	Asio capensis	0,8224927	1,674493416	23,44829274	0,193790565	6,005187726	5,894050289	6,308064542	6,005187726	Low
Strigidae	Pseudoscops	Pseudoscops grammicus	0,822005572	2,194063368	15,02074626	0,193790565	5,850071782	4,679753493	6,812216763	5,850071782	Low
Strigidae	Nesasio	Nesasio solomonensis	0,842291003	2,660465222	18,98222096	0,235975137	7,029761647	6,511993768	8,001257561	7,029761647	Low
Strigidae	Psiloscops	Psiloscops flammeolus	0,674476505	1,115460568	9,631943043	0,142143345	2,988728353	2,326021875	3,18743545	2,988728353	High
Strigidae	Megascops	Megascops kennicottii	0,575363433	1	19	0,142143345	2,354432987	3,55858021	2,354954984	3,55858021	Medium
Strigidae	Megascops	Megascops seductus	0,68052571	1,068073297	16,47654875	0,142143345	3,164288081	3,258285539	3,198215632	3,258285539	High
Strigidae	Megascops	Megascops cooperi	0,643066475	1,097131603	14,10537366	0,142143345	2,869759615	2,946166642	2,898773729	2,946166642	High
Strigidae	Megascops	Megascops asio	0,682983594	1,159817583	20,67	0,142143345	3,307230369	3,933060173	3,314228462	3,933060173	Medium
Strigidae	Megascops	Megascops trichopsis	0,630015928	1,027400126	13,53184862	0,142143345	2,708455917	2,804824262	2,730219181	2,804824262	Very High
Strigidae	Megascops	Megascops choliba	0,695575186	1,201723536	14,76893095	0,142143345	3,421574252	3,13021178	3,486606877	3,421574252	Medium
Strigidae	Megascops	Megascops roboratus	0,688622328	1,049188656	14,13365182	0,142143345	3,184828025	2,909058018	3,260722719	3,184828025	High
Strigidae	Megascops	Megascops koepckeae	0,675451252	1,033083411	14,14774788	0,142143345	3,056443772	2,897245687	3,114284636	3,056443772	High
Strigidae	Megascops	Megascops clarkii	0,695250875	1,095418192	14,92578107	0,142143345	3,312228458	3,061312234	3,376805792	3,312228458	High
